Player,MeanSpacing,UniqueECO_SubCat,UniqueECO_Cat,MostFrequentECO_Cat,MostFrequentECO_Cat_Frequency,EloChange,MostFrequentECO_Cat_Frequency_Quartile,MeanSpacing_Quartile
mounir1166,31764.5714285714,33,4,C,0.58,-19,4,2
mousbah,22893.0204081633,26,5,A,0.4,-60,2,1
moustaffaMtn,13195.1836734694,37,5,B,0.54,-92,3,1
moutazg,28417.1428571429,22,4,A,0.62,18,4,2
moutazsayedsssss,23707.2040816327,8,3,A,0.58,90,4,1
mouv,22461.3265306122,34,5,A,0.36,24,1,1
movedivination,21720.9183673469,28,5,B,0.58,54,4,1
moyos,22983.4081632653,30,5,A,0.4,-34,2,1
mozhg,30103.1836734694,24,4,B,0.56,-11,4,2
mozsik,31742.612244898,34,4,B,0.58,-20,4,2
mpetrashev,18653.5918367347,3,2,A,0.98,9,4,1
mpomar,38416.9795918367,38,6,B,0.4,24,2,3
mqp,31885.4693877551,22,4,D,0.42,-44,2,2
mr-safa,35018.6326530612,21,5,A,0.36,-34,1,3
mr_behnam,52373,21,4,A,0.58,-89,4,4
mr_zahra,31715.7142857143,33,4,B,0.3,-46,1,2
mrcgentes,46506,34,5,B,0.58,27,4,4
mrkim416,26034.693877551,20,4,A,0.44,-41,2,2
mrmany79,34202,23,3,B,0.6,-46,4,3
mrnadeemsheikh,44390.4285714286,27,6,A,0.38,32,1,4
mrsnckl,44912.8367346939,27,5,B,0.68,65,4,4
ms64,45412.0408163265,22,4,A,0.36,64,1,4
msanchezh,51111.8163265306,24,3,A,0.6,24,4,4
msantillan91,45681.0816326531,31,5,B,0.64,-24,4,4
msh-49,50922.0612244898,24,5,C,0.56,-25,4,4
msj110,24746.1020408163,36,5,D,0.38,66,1,1
msmns,14217.4081632653,33,5,B,0.38,-42,1,1
mstristao,25556.4897959184,42,5,B,0.34,-52,1,2
mtdonia,30570.7551020408,26,4,C,0.6,-6,4,2
mtjab,45949.3469387755,24,4,D,0.32,73,1,4
mtoha,40010.5510204082,32,5,B,0.44,-22,2,3
muammarov182,32988.2653061224,31,5,D,0.38,-34,1,2
mucahyat,38603.6530612245,36,4,B,0.48,39,3,3
muckxxx,25960.5918367347,12,2,A,0.8,-46,4,2
mughaho1112,21881.612244898,26,4,B,0.58,77,4,1
mugiu,31641.9387755102,14,3,A,0.48,-6,3,2
muharebe,28776.0612244898,23,4,B,0.52,-3,3,2
muhi,15051.6326530612,29,4,C,0.44,-8,2,1
muhtar07,29718.7142857143,32,4,B,0.6,-81,4,2
mujiroso,12461.4897959184,31,6,C,0.46,-81,3,1
mumien,19434.2040816327,20,4,A,0.5,-69,3,1
mundukhumundu,34203.2857142857,23,3,D,0.48,116,3,3
munga,10761.2653061224,31,5,B,0.54,81,3,1
mur-tamar,37043.7142857143,20,4,C,0.46,-72,3,3
muratuner,39203.6734693878,9,2,A,0.74,23,4,3
murr666,34522.7755102041,31,4,A,0.5,96,3,3
murshman,44402.5102040816,28,5,C,0.44,12,2,4
murtamar,16095.612244898,15,3,C,0.6,22,4,1
musakon,36251.4081632653,31,5,B,0.36,30,1,3
mushipirov,9174,39,5,A,0.48,-112,3,1
muskat1237,40488.8571428571,30,4,D,0.38,-6,1,3
musmaus,24704.3469387755,18,4,A,0.48,-34,3,1
mustafa1360,43839.0408163265,22,3,B,0.78,47,4,4
mustangfan,47814.5510204082,34,5,A,0.32,47,1,4
muzgun,24660.306122449,33,5,B,0.52,-47,3,1
muzikolo,33457.8979591837,26,4,A,0.42,-5,2,3
mvaneerde,31101.4489795918,32,5,B,0.34,-23,1,2
mvicens,32884.5306122449,30,4,A,0.32,112,1,2
mvitalyus,26497.3673469388,23,4,B,0.58,64,4,2
mxstoe-vater,27436.1632653061,30,4,D,0.44,22,2,2
my2020virus,47069.7142857143,28,5,D,0.26,-18,1,4
myWillIsGood,27517.5918367347,30,4,D,0.36,-63,1,2
my_sTile0044,35895.306122449,33,5,C,0.34,75,1,3
myk99,46956.0204081633,28,4,B,0.6,-69,4,4
mylt1966,19985.9591836735,13,3,A,0.72,-62,4,1
mynambosd,34990.5918367347,35,4,B,0.52,39,3,3
myoceanblue,42570.5306122449,32,5,A,0.3,-18,1,4
n0_wan,33015.0612244898,19,4,B,0.5,-64,3,2
n59,26427,38,5,B,0.48,-6,3,2
na10042011,50893.4693877551,24,5,A,0.34,-96,1,4
nabildechka,37361.5306122449,30,6,C,0.32,-97,1,3
nabilhunt,33311.5102040816,17,5,A,0.46,-5,3,2
nachin01,38963.5510204082,37,5,B,0.54,-9,3,3
nachtt0ter,28530.2857142857,26,5,A,0.42,68,2,2
nadeemraja,51106.6734693878,28,5,B,0.7,0,4,4
nadrian,35003.7755102041,17,3,A,0.56,-25,4,3
nadsad,28072.1632653061,30,6,C,0.44,27,2,2
nagua01,31723.6530612245,37,5,B,0.52,-14,3,2
nahaissi,31262.9387755102,25,4,B,0.64,-46,4,2
nairo,25649.9387755102,18,4,A,0.44,8,2,2
nakidnoi,53339.5102040816,30,4,B,0.52,-28,3,4
nalbacordoba,13298.5714285714,18,5,A,0.56,58,4,1
nancy1966,23696.9183673469,21,4,C,0.52,47,3,1
nandar,31696.7755102041,27,4,B,0.48,-6,3,2
nande123,51382.7346938775,30,5,A,0.34,-48,1,4
nandettan,15818.0408163265,22,3,C,0.52,-147,3,1
nando_coro,19103.7755102041,16,3,A,0.76,-34,4,1
napof,17480.2040816327,19,5,B,0.56,13,4,1
napoleon-recososa,50780.1428571429,34,6,B,0.48,72,3,4
naranjo64,37120.387755102,20,4,A,0.44,-231,2,3
nardileka,42680.0204081633,34,6,D,0.34,-102,1,4
narekgames2006pro444,51485.4285714286,35,5,C,0.34,-15,1,4
naser1346,20697.7959183673,32,5,C,0.48,-42,3,1
nasticus,40159,30,5,B,0.6,0,4,3
natan052,26298.5918367347,22,5,D,0.42,2,2,2
natanapi,22446.2040816327,30,4,C,0.5,-30,3,1
natechecs,40402.2448979592,30,4,A,0.46,-26,3,3
nathanchimerasoul,19585.7755102041,41,5,B,0.52,6,3,1
nathang,38714.8571428571,36,4,B,0.6,24,4,3
natmaster22,37044.7551020408,29,5,A,0.52,74,3,3
natoskigin,25897.4693877551,36,5,A,0.42,-46,2,2
naturalright,50788.1632653061,7,3,A,0.76,-61,4,4
naveenkumar_2009,44521.7755102041,26,4,D,0.4,-38,2,4
nawaz123,44341.5102040816,24,4,B,0.4,-21,2,4
nayancox,30269.6530612245,26,4,C,0.4,-38,2,2
nazapereyra,33596.4081632653,19,6,A,0.38,-23,1,3
nb8080,44792.8367346939,25,4,B,0.66,46,4,4
nbg3328,21737.4897959184,34,4,B,0.64,48,4,1
ndamola,44498.4693877551,22,4,D,0.46,-62,3,4
ne2willdo,35675.1020408163,34,4,B,0.56,-24,4,3
neagh,26312.2857142857,25,4,A,0.48,-26,3,2
nebojsamande,49332.7551020408,32,5,B,0.4,31,2,4
neemaa,46229.9591836735,23,4,B,0.58,2,4,4
neeraj11,50385.0204081633,25,4,A,0.38,58,1,4
neetu123,19312.693877551,32,4,D,0.34,104,1,1
negropalma10,44091.7959183674,18,3,A,0.58,9,4,4
neko12,35909.2857142857,23,4,C,0.44,-48,2,3
nelg,33692.4489795918,20,4,B,0.6,-27,4,3
nellokolev,11477.9387755102,25,4,B,0.44,99,2,1
nelmman,50936.4897959184,25,5,D,0.38,-50,1,4
nelsonlorenzo,31682.7142857143,36,4,C,0.46,-36,3,2
nemenzeiro,19544.6530612245,26,3,B,0.7,11,4,1
nemofisher,44090.5306122449,37,5,B,0.5,-16,3,4
nemorino,49520.7551020408,28,5,B,0.62,-33,4,4
nenad2102,39049.5306122449,28,4,B,0.68,0,4,3
nenson,41160.4489795918,28,4,C,0.6,-89,4,3
nerat,26282.0816326531,28,4,D,0.48,15,3,2
neristoin,28265.3673469388,16,4,A,0.68,3,4,2
nermino,36897.8367346939,26,5,C,0.36,-53,1,3
neropol,29541.6326530612,20,3,B,0.4,-63,2,2
nestor77777,27571.7959183673,32,5,B,0.34,-111,1,2
nestorzgz,29768.306122449,31,5,B,0.56,-2,4,2
nesulito,31764.0816326531,25,4,B,0.46,-85,3,2
netanya,22993.2653061224,24,4,B,0.58,-12,4,1
netball,50945.2448979592,31,5,B,0.6,15,4,4
netsc,17200.6326530612,32,4,B,0.6,-17,4,1
neudysrd,47798.2244897959,21,4,B,0.46,-27,3,4
neutrofilo,23703.5102040816,27,4,B,0.6,19,4,1
nevenaleksic,23069.1836734694,32,5,E,0.36,88,1,1
newpo,23753.4897959184,33,5,B,0.3,-66,1,1
nezmat,25054.4285714286,32,4,B,0.44,-44,2,1
nf1995,52971.2653061225,27,5,D,0.32,93,1,4
nfedorak,39612.7551020408,16,2,A,0.76,12,4,3
niaH,38942.8775510204,23,4,C,0.38,-37,1,3
niazy,16809.8163265306,29,4,A,0.32,119,1,1
nibbix,37239.4285714286,28,4,C,0.42,30,2,3
nichtaufregen,25724.5918367347,32,4,C,0.48,-9,3,2
nickvinny,44030.4489795918,28,5,D,0.4,36,2,4
nico_galt,30553.3265306122,16,4,A,0.56,13,4,2
nicojugando,36479.5306122449,32,4,B,0.64,-54,4,3
nicolaigobjila,42228.7755102041,23,5,C,0.5,-41,3,4
nicolamac,44654.9183673469,9,3,A,0.36,-103,1,4
nicuone,28400.7551020408,30,5,B,0.34,-7,1,2
nigelslemani,30781.1632653061,25,5,B,0.46,-67,3,2
nightbird357,34395.1020408163,33,6,B,0.36,36,1,3
nightrain20,43666.7346938775,39,5,B,0.44,-53,2,4
nihilator,38988.2040816326,39,5,A,0.36,46,1,3
nik4,36459.612244898,44,5,C,0.38,-63,1,3
nikgmak,33942.387755102,24,6,C,0.56,41,4,3
nikilai788,37283.5510204082,32,4,C,0.4,-24,2,3
nikin94,32071.7959183673,26,4,B,0.52,-12,3,2
niking,30176.8775510204,26,4,B,0.56,5,4,2
nikitinlife,15593.2244897959,28,5,B,0.58,-2,4,1
nikki21,25649.7959183673,17,4,B,0.62,11,4,2
niko26,47678.2857142857,36,4,B,0.74,4,4,4
nikolay-ar,26584.2040816327,21,4,A,0.34,-5,1,2
nikonoel,32091.387755102,25,4,C,0.46,-9,3,2
nikos1847,18656.612244898,34,5,C,0.42,-19,2,1
nikosk,51811.2244897959,23,5,A,0.54,0,3,4
nikvol55,14394.4897959184,30,4,D,0.34,25,1,1
nilesh1973,49725.8571428571,23,6,B,0.54,-220,3,4
nima_afrasiabi,22259.7346938776,29,4,D,0.38,8,1,1
nimetullaosmani,29994.0816326531,13,3,A,0.48,-72,3,2
ninamon,27285.0816326531,20,4,B,0.54,-15,3,2
ninara,33544.1020408163,24,5,A,0.38,-51,1,3
ninebelowzero,31992.1836734694,30,5,C,0.46,-32,3,2
ninjamel,26487.0408163265,27,6,A,0.38,-85,1,2
ninod,44356.1632653061,36,5,B,0.5,-4,3,4
nionios89,52385.8367346939,21,5,B,0.36,51,1,4
nirdosh,25138.693877551,31,4,A,0.38,-45,1,1
nissegusten,27214.8775510204,31,4,C,0.3,13,1,2
nitinpai,19525.7551020408,29,4,B,0.6,26,4,1
nitro819,49591.1836734694,36,4,B,0.3,-7,1,4
nizarosis,33562.3265306122,36,4,B,0.52,16,3,3
nizzle_fe_shizzle,49843.3469387755,9,2,A,0.72,104,4,4
njabz,30491.2244897959,37,5,B,0.66,-52,4,2
nkzs,43495.4489795918,40,5,B,0.44,113,2,4
nmkhalil,42322.0612244898,28,4,A,0.52,-18,3,4
nnsor97,19626.4489795918,24,4,C,0.52,-37,3,1
no_feeling_is_final,26561.612244898,18,3,A,0.56,21,4,2
no_sql,17628.387755102,22,5,A,0.38,6,1,1
noarmour,26758.2040816327,26,5,A,0.46,-35,3,2
nobonnom,25670.4081632653,44,5,B,0.36,-52,1,2
noc3,29517.2653061224,25,4,C,0.42,-52,2,2
nomsnom,35904.5306122449,26,4,B,0.68,-4,4,3
non-league,49650.0816326531,25,5,B,0.48,63,3,4
nono1969,32653.8571428571,14,2,A,0.74,-34,4,2
nonongrael,42533.8367346939,32,4,C,0.5,60,3,4
noolesscluebie,34096.693877551,27,3,B,0.44,2,2,3
norb3rgh,33460.7551020408,29,5,C,0.36,-58,1,3
norman31,47110.612244898,38,5,A,0.44,-35,2,4
northstar28,42617.0408163265,27,4,A,0.5,-1,3,4
not_galois,29844.5306122449,28,4,B,0.52,-13,3,2
notawadhom,26341.1632653061,18,3,A,0.6,65,4,2
nouriss,26405.0612244898,30,3,B,0.52,7,3,2
novalkg,20557.2244897959,26,5,B,0.54,34,3,1
nowasol,35831.8775510204,14,3,A,0.54,-16,3,3
nowc,50878.1632653061,37,5,B,0.58,-45,4,4
nowicare,43635.1428571429,23,5,C,0.46,-96,3,4
npaipal,26512.2040816327,32,5,B,0.7,46,4,2
nrxszvo,27636.2653061224,35,4,C,0.5,47,3,2
nugroho_99,37284.693877551,27,4,C,0.38,61,1,3
nuikak,28649.2857142857,32,5,C,0.46,-12,3,2
nukrahbakri,32650.7346938776,29,5,B,0.52,-52,3,2
nunak2,33141.2244897959,35,5,B,0.5,0,3,2
nuncar,23022,23,3,A,0.82,16,4,1
nurgazi,52693.9795918367,36,4,B,0.4,-37,2,4
nurkowski,33602.7346938775,17,3,A,0.4,34,2,3
nurmuhammad,42559.387755102,29,4,D,0.38,-30,1,4
nuwrfghb,35545.2653061225,25,4,A,0.58,34,4,3
nwong,36605.4489795918,28,4,B,0.58,-45,4,3
nzrcmg,38860.0204081633,31,5,B,0.58,-117,4,3
oah_noob,45431.7959183674,23,5,B,0.36,10,1,4
oakstair,48940.612244898,24,4,B,0.62,10,4,4
obbyruess,17472.0816326531,33,4,A,0.5,-27,3,1
oberschlau,35387.3265306122,15,3,B,0.5,23,3,3
obetcacho,33413.7346938776,33,4,B,0.36,120,1,3
obiroxx,29712.5510204082,28,6,A,0.38,-81,1,2
ochosinco,34774.5306122449,26,4,B,0.34,105,1,3
octopos,23002.612244898,17,4,A,0.44,-3,2,1
od507,39166.2448979592,31,5,B,0.66,6,4,3
odamir,31094.5510204082,37,5,C,0.5,-85,3,2
odanx1988,43362.4489795918,30,5,B,0.46,-35,3,4
odbileg72,40452.0816326531,23,4,A,0.54,-53,3,3
odin1995,52809.7142857143,31,5,C,0.38,50,1,4
odlig,14318.2653061224,22,4,B,0.62,-59,4,1
oedin,37109.4897959184,30,4,C,0.52,-21,3,3
oestepa,20129.306122449,24,4,A,0.5,-33,3,1
oferda4,42371.5306122449,30,4,C,0.46,-39,3,4
oghoroe,14115.4489795918,20,5,C,0.56,23,4,1
ogic,48677.7142857143,30,5,D,0.38,-42,1,4
oiler85,30095.2653061224,29,4,A,0.48,-9,3,2
oisinoc,42781.9591836735,33,5,B,0.32,-94,1,4
ok79,38598.0816326531,24,4,B,0.58,-89,4,3
okatev_sergeyy,32468.4897959184,24,4,C,0.36,-24,1,2
okidoki13,28020.3265306122,30,4,B,0.56,9,4,2
oklava44,20138.0816326531,29,3,C,0.42,-69,2,1
olafskrone,28329.0612244898,28,5,A,0.34,74,1,2
olborg,41169.4693877551,25,4,D,0.4,106,2,3
oldfriend1,14323.9183673469,39,4,B,0.38,17,1,1
oleg_b3,31916.1836734694,20,4,B,0.68,37,4,2
oleg_h,33678.8163265306,26,4,A,0.36,-1,1,3
olegivanovich49,17232.8775510204,31,5,A,0.32,-8,1,1
oleinik,21580.5306122449,23,4,B,0.36,65,1,1
olgervela,42467.306122449,23,4,B,0.56,-1,4,4
olimcc95,48750.9591836735,30,4,D,0.4,88,2,4
olis2baba,28180.8163265306,19,3,B,0.6,-13,4,2
olive457,11288.5102040816,24,5,A,0.42,-1,2,1
omar2,38018.4693877551,33,4,C,0.42,-17,2,3
omarlamn005,29179.2653061224,20,4,B,0.58,-75,4,2
omegablitz,39503.4897959184,28,4,A,0.32,-63,1,3
omeralanbay,33224.2857142857,22,5,A,0.46,-19,3,2
omowho,20048.2448979592,24,4,B,0.74,19,4,1
omte,12376.2653061224,18,5,A,0.36,4,1,1
onbion,35244.2857142857,30,5,A,0.48,-21,3,3
oneleghorse,33582.5714285714,28,4,B,0.52,-38,3,3
onlykksz,40604.9387755102,37,5,C,0.4,3,2,3
ono64,16018.4897959184,26,5,A,0.4,21,2,1
onyimates,30758.8571428571,27,5,B,0.64,-72,4,2
op8176,23323.612244898,35,5,B,0.36,56,1,1
operationbadhabit,36972.6530612245,24,4,B,0.56,-5,4,3
ophthochess,30610.5102040816,39,6,D,0.3,-6,1,2
orava5423,20763.3673469388,32,5,B,0.64,-23,4,1
orazio789,44350.1224489796,16,2,A,0.8,43,4,4
ordnajela,34576.9387755102,22,5,B,0.42,21,2,3
oreo12,37556.612244898,29,5,C,0.4,41,2,3
orestesking,36390.5714285714,29,4,A,0.32,-34,1,3
orhancelebi373,43753.7142857143,29,4,C,0.46,-11,3,4
oriol6_10,37524.1428571429,38,4,B,0.38,3,1,3
orkundizdar,17498.9591836735,28,4,D,0.36,11,1,1
orlovkosta,29897.8163265306,38,4,A,0.34,74,1,2
orti1969,37798.5306122449,20,5,A,0.64,68,4,3
ortix1,33965.3469387755,25,4,B,0.62,14,4,3
orvaz560,13374.7346938776,23,4,C,0.4,-54,2,1
osblix,36796.5714285714,26,4,A,0.58,-87,4,3
oscar412,44539.5102040816,30,5,C,0.34,81,1,4
oscardavidchess,25553.0408163265,33,5,C,0.44,45,2,2
oscarformosa,11902.9591836735,38,4,C,0.46,-1,3,1
oscargm,39695.7346938775,32,4,C,0.54,17,3,3
oscarhernadez,40044.4489795918,19,5,A,0.46,47,3,3
oscarnathan,35572.4081632653,32,3,C,0.4,-80,2,3
oscarvacario,24662.7346938776,28,4,B,0.48,31,3,1
osgo78,40020.2244897959,34,5,A,0.3,-98,1,3
osho29,49348.6734693878,29,5,A,0.36,-63,1,4
oskarcorgi,37051.0816326531,27,5,B,0.46,15,3,3
oskias,33599.4081632653,31,5,A,0.34,-69,1,3
oso-panda,18012.0408163265,22,3,C,0.58,-45,4,1
othello1,22896.1632653061,18,4,B,0.64,-10,4,1
othmanGSM,19179,37,5,B,0.62,-61,4,1
otime4planb,35263.4897959184,29,5,B,0.54,-5,3,3
otomi,43874.8979591837,22,3,A,0.52,88,3,4
ototo79,30611.8367346939,35,5,C,0.3,6,1,2
otychess,11731.8775510204,30,5,A,0.36,71,1,1
ouahabchess,39868.4693877551,27,4,C,0.58,20,4,3
ourson37,23856.0408163265,29,5,A,0.46,20,3,1
oussZ,36136.2448979592,38,5,C,0.48,-127,3,3
outlier_2020,37161.1428571429,36,5,A,0.4,56,2,3
ovalverde2032,23907.0408163265,33,4,B,0.32,1,1,1
ovchessli,18926.612244898,28,5,A,0.4,90,2,1
oviedito,19559.2040816327,40,5,B,0.5,-36,3,1
oytoy,23729.4285714286,15,3,A,0.72,29,4,1
ozian041119,51106.1632653061,39,5,C,0.44,-15,2,4
ozoadibe,15742.5102040816,24,4,C,0.54,0,3,1
ozrit,37246.9387755102,17,4,D,0.34,-13,1,3
p-Kn,19842.7959183673,26,5,D,0.34,46,1,1
p2009a,37698.2653061225,23,4,C,0.36,-67,1,3
paaem,41354.693877551,35,5,B,0.6,35,4,3
paar,38137.4693877551,24,4,B,0.48,-7,3,3
pablinpayasin12,42549.1632653061,15,5,A,0.64,-27,4,4
pablitsu,35521.8163265306,22,4,B,0.5,72,3,3
pablo17,35346.8163265306,21,4,A,0.68,19,4,3
pabloadrobruquez,53307.5714285714,14,3,A,0.6,62,4,4
pablodgerola,50998.387755102,18,5,A,0.34,53,1,4
pablok64,41616.4897959184,23,5,B,0.44,-6,2,4
pacemaker99,26732.1428571429,22,3,B,0.72,-53,4,2
pacer_pravi,21282.1632653061,29,5,D,0.38,-60,1,1
pacocaraballo,51200.6326530612,25,4,B,0.62,-75,4,4
pacop32,17495.9795918367,36,5,A,0.36,-28,1,1
pagalpanti123,38527.9183673469,25,4,B,0.58,61,4,3
pagoda,41117,28,3,B,0.62,-17,4,3
paifoca,28605.7959183673,40,5,B,0.32,-12,1,2
paintovictory,42900,27,4,B,0.66,-17,4,4
pakchessplayer,47641.3673469388,33,3,B,0.6,-43,4,4
pal2090,38664.2040816326,32,5,C,0.26,47,1,3
pallko,47394.1224489796,15,3,A,0.64,-28,4,4
palo12,35037.8571428571,24,4,B,0.56,-49,4,3
palominovsky,46065.612244898,28,6,B,0.34,12,1,4
pamboy27,42579.0204081633,36,5,B,0.42,-122,2,4
pamukq1,49450.306122449,27,5,B,0.5,414,3,4
pancevac,27455.3673469388,31,4,D,0.36,11,1,2
panitta,16257.4897959184,15,4,B,0.7,-23,4,1
panji_KBPL,35108.4081632653,28,5,A,0.44,-76,2,3
panosambitious,48025.8979591837,38,5,B,0.58,114,4,4
panqueca,47485.8571428571,32,4,D,0.44,15,2,4
panununa,39657.5306122449,25,5,D,0.42,-29,2,3
papanBawah,29009.2653061224,25,5,B,0.5,-8,3,2
papinek,51712.5306122449,22,3,A,0.4,-55,2,4
paprika58,12656.4285714286,34,5,A,0.38,35,1,1
paquetoro,28318.7755102041,30,4,C,0.48,-32,3,2
par1997,37098.4081632653,34,5,A,0.46,63,3,3
parakh31,23312.5102040816,39,5,B,0.42,27,2,1
parallaxNow,27438.1020408163,25,5,D,0.44,-47,2,2
paraucho,53328.1836734694,22,4,B,0.7,42,4,4
paraulata,44747.0612244898,28,5,B,0.7,-20,4,4
parazitos-2017,31923.2244897959,28,5,A,0.4,65,2,2
parijo,29912,29,5,A,0.36,38,1,2
parketar,28845.2857142857,34,5,B,0.52,44,3,2
parth1206,30094.9591836735,23,5,B,0.56,-45,4,2
partizanbeograd79,29826.0204081633,25,3,B,0.58,-43,4,2
parvezansarii,24933.3469387755,35,4,B,0.5,82,3,1
parviz-g,45871.2448979592,24,4,B,0.58,-36,4,4
pasan0,28453.2040816327,32,4,A,0.5,24,3,2
pasilan,26501.0816326531,23,4,A,0.42,-51,2,2
pasjohn,31402.2244897959,26,4,B,0.4,16,2,2
passivve_resistance,42913.8163265306,19,3,D,0.44,8,2,4
pataderenacuajo,42339.9795918367,37,5,B,0.48,-25,3,4
paterboca2016,42329.2653061225,24,4,B,0.52,-69,3,4
patoarqmagia,31804.9795918367,29,5,D,0.38,-3,1,2
patoruzitom,40565.9795918367,28,5,A,0.58,-6,4,3
patricio120401,21196.6734693878,33,5,B,0.32,11,1,1
patriciozaldivar,51047.1836734694,33,5,B,0.58,-59,4,4
patrickva,51688.2040816326,31,5,D,0.38,3,1,4
patropi37,44120.6734693878,19,4,A,0.58,57,4,4
patsalo,28691.4081632653,24,4,B,0.54,-11,3,2
pattman2200,35864.387755102,28,3,B,0.5,6,3,3
pattnrw,44747.7142857143,35,4,A,0.44,163,2,4
pattric,41553.2244897959,36,5,C,0.44,-36,2,4
patttrick,39483.0612244898,28,4,B,0.38,-32,1,3
paturebakid,40391.3265306122,19,3,A,0.56,-83,4,3
patz,27390.1020408163,25,4,B,0.68,2,4,2
patzer70,42295.8367346939,33,5,B,0.62,35,4,4
patzerkiller1,33583.7755102041,30,4,A,0.34,-105,1,3
paul723,31952.7142857143,32,4,D,0.4,15,2,2
paulasman,29990.2857142857,32,5,C,0.46,17,3,2
pauli4ever,28610.387755102,19,4,A,0.54,63,3,2
paulinho98,33606.9183673469,37,5,C,0.42,-37,2,3
paulkersey89,47309.4489795918,20,3,A,0.48,63,3,4
paulo69,28394.2040816327,27,4,D,0.44,-57,2,2
paulohsc999,12018.4489795918,37,4,B,0.46,-66,3,1
pauloleal,35296.5102040816,32,5,D,0.38,-87,1,3
paulzelf,19878.5510204082,31,5,B,0.66,-7,4,1
paunburnn,35418.7755102041,32,4,B,0.64,-39,4,3
pavel151259,49482.2653061225,32,6,C,0.48,117,3,4
pavetol22,45714.5918367347,28,5,A,0.34,28,1,4
pavka83,51172.1020408163,23,5,A,0.44,-73,2,4
pavlof1,40935.3265306122,34,5,D,0.4,-9,2,3
pavlos837,25073.7755102041,27,5,A,0.52,37,3,1
pavonine,49985.2653061225,28,5,A,0.52,8,3,4
pawn009,35276.5102040816,34,6,B,0.42,-28,2,3
pawn_pawns,45723.5714285714,34,5,C,0.44,3,2,4
pawncrab,53707.3673469388,37,5,A,0.36,26,1,4
pawnsacrifice27,49973.4285714286,32,6,B,0.56,71,4,4
paxa97,39088.4081632653,21,5,A,0.5,83,3,3
pazzo1982,19428.4693877551,31,4,C,0.48,-22,3,1
pbjtraining,40604.2448979592,13,3,A,0.66,49,4,3
pbwalya,15647.5714285714,37,5,B,0.38,138,1,1
pcantunes,12101.306122449,23,4,C,0.38,-55,1,1
pdelta25,31856.7959183673,31,5,A,0.44,-6,2,2
pe002a6452,19863.1632653061,25,4,C,0.42,-93,2,1
pe_de_pano,29133.0612244898,20,4,A,0.68,1,4,2
pearlyciel,42485.8979591837,39,4,B,0.4,3,2,4
pebles027,33798.4897959184,25,4,C,0.46,-20,3,3
pecec,51078.4693877551,36,5,B,0.38,-86,1,4
pechenie,38780.1632653061,40,4,A,0.34,-55,1,3
pedro_paris,30109.5306122449,17,4,B,0.38,-6,1,2
pedrogil,50009.1224489796,29,5,B,0.58,65,4,4
pedropina,42142.0612244898,26,4,B,0.52,-21,3,4
pedrorq,45578.9591836735,17,4,A,0.6,63,4,4
pegomcas,46085.5918367347,16,4,C,0.42,-25,2,4
peile33,23218.4897959184,15,4,A,0.56,-7,4,1
peimanpeimany,30650.2244897959,32,4,B,0.36,-30,1,2
peiyuesi,39062.8367346939,35,4,B,0.3,-40,1,3
pelabuhan,25047.1836734694,27,5,B,0.6,-10,4,1
pelapu2,14180.4897959184,25,4,B,0.6,-37,4,1
pele1397,25289.5510204082,19,3,B,0.4,83,2,1
peliagudo,41248.3469387755,19,4,B,0.54,-29,3,3
pelicandos59,7015.10204081633,15,4,A,0.54,-97,3,1
peligrudo,33547.8367346939,37,4,B,0.4,11,2,3
penaredondo_leo70,28112.4285714286,18,4,A,0.46,12,3,2
pencaso,29547.4693877551,33,4,D,0.3,30,1,2
penguinchess1,53170.3265306122,34,5,D,0.4,-102,2,4
peninglalat15,34491.3469387755,27,5,B,0.38,-73,1,3
penki,28284.9795918367,21,4,D,0.46,-71,3,2
pensadorlatino,17619.8979591837,19,4,A,0.42,10,2,1
pentala,28702.8163265306,18,4,A,0.4,-33,2,2
peon_rojo2,53729.4897959184,23,3,A,0.74,-93,4,4
peon_solipsista,29282.1836734694,30,5,B,0.5,6,3,2
peonet,26722.5510204082,30,5,E,0.28,51,1,2
peor2,15021.8163265306,27,4,C,0.44,39,2,1
peovalent,28823.8367346939,36,5,A,0.36,-48,1,2
pep_flows,13699.8979591837,34,4,B,0.5,-27,3,1
pepastary,45951.2448979592,40,5,B,0.28,2,1,4
pepe1000,41731.8979591837,37,5,B,0.62,-14,4,4
pepellou,31510.0612244898,20,4,A,0.44,51,2,2
pereha,21978.6734693878,15,3,B,0.68,-162,4,1
perfecthorse,36130.1632653061,27,5,C,0.42,-32,2,3
perla2017,37489.2653061225,31,5,B,0.44,-82,2,3
perogru,37851.2040816326,31,5,B,0.62,-51,4,3
perrix,34108.0408163265,27,4,B,0.54,-63,3,3
perro1990,35247.8367346939,35,6,A,0.48,-56,3,3
perrochato2,43786.6734693878,27,5,A,0.52,-10,3,4
perry1385,24262.1020408163,31,5,D,0.38,38,1,1
persian1356_dargaz,26954.5918367347,35,4,B,0.42,-9,2,2
persiancomet11,34089.6734693878,30,4,C,0.32,-21,1,3
petar1190,21054.2448979592,30,4,B,0.42,-102,2,1
petarpetrovic100,32725.8775510204,23,4,C,0.46,5,3,2
peterk1980,52948.6530612245,34,4,C,0.36,7,1,4
peteseeger,44660.4897959184,29,4,B,0.56,28,4,4
petityogi,38098.4081632653,41,5,B,0.46,72,3,3
petkopuma,45227.306122449,27,4,A,0.32,147,1,4
